Species,Subj_idx,Session,Block,Trial,Stim,Procedure,Duration_set,Standard,Comparison,Order,Response,RT
Human,45,1,1,148,Visual,OTHER,0.3;0.6;1.2;2.4,1.2,0.995833333,SC,S,0.373275448
Human,45,1,1,149,Visual,OTHER,0.3;0.6;1.2;2.4,1.2,0.995833333,SC,S,0.547112726
Human,45,1,1,150,Visual,OTHER,0.3;0.6;1.2;2.4,0.6,0.68425,SC,S,0.461314723
Human,45,1,1,151,Visual,OTHER,0.3;0.6;1.2;2.4,1.2,1.434,SC,L,0.365001608
Human,45,1,1,152,Visual,OTHER,0.3;0.6;1.2;2.4,0.3,0.354,SC,S,0.54526779
Human,45,1,1,153,Visual,OTHER,0.3;0.6;1.2;2.4,1.2,0.956,SC,L,0.459359308
Human,45,1,1,154,Visual,OTHER,0.3;0.6;1.2;2.4,0.6,0.457692308,SC,S,0.386465598
Human,45,1,1,155,Visual,OTHER,0.3;0.6;1.2;2.4,0.3,0.3835,SC,S,0.59327176
Human,45,1,1,156,Visual,OTHER,0.3;0.6;1.2;2.4,0.6,0.80325,SC,L,0.232048451
Human,45,1,1,157,Visual,OTHER,0.3;0.6;1.2;2.4,0.3,0.39825,SC,S,0.392480357
Human,45,1,1,158,Visual,OTHER,0.3;0.6;1.2;2.4,0.3,0.210714286,SC,S,0.33631695
Human,45,1,1,159,Visual,OTHER,0.3;0.6;1.2;2.4,1.2,1.673,SC,L,0.23336001
Human,45,1,1,160,Visual,OTHER,0.3;0.6;1.2;2.4,0.3,0.413,SC,S,0.470953853
Human,45,1,1,161,Visual,OTHER,0.3;0.6;1.2;2.4,0.6,0.410344828,SC,S,0.36549182
Human,45,1,1,162,Visual,OTHER,0.3;0.6;1.2;2.4,0.3,0.203448276,SC,S,0.373158027
Human,45,1,1,163,Visual,OTHER,0.3;0.6;1.2;2.4,0.3,0.203448276,SC,S,0.47454834
Human,45,1,1,164,Visual,OTHER,0.3;0.6;1.2;2.4,1.2,1.673,SC,L,0.211124177
Human,45,1,1,165,Visual,OTHER,0.3;0.6;1.2;2.4,2.4,3.353,SC,L,0.294382374
Human,45,1,1,166,Visual,OTHER,0.3;0.6;1.2;2.4,0.3,0.210714286,SC,S,0.495136347
Human,45,1,1,167,Visual,OTHER,0.3;0.6;1.2;2.4,0.3,0.218518519,SC,S,0.402277356
Human,45,1,1,168,Visual,OTHER,0.3;0.6;1.2;2.4,0.6,0.80325,SC,L,0.237482743
Human,45,1,1,169,Visual,OTHER,0.3;0.6;1.2;2.4,0.6,0.440740741,SC,S,1.280468679
Human,45,1,1,170,Visual,OTHER,0.3;0.6;1.2;2.4,2.4,1.842307692,SC,S,0.307541734
Human,45,1,1,171,Visual,OTHER,0.3;0.6;1.2;2.4,0.6,0.7735,SC,S,0.308463901
Human,45,1,1,172,Visual,OTHER,0.3;0.6;1.2;2.4,1.2,1.61325,SC,L,0.373167083
Human,45,1,1,173,Visual,OTHER,0.3;0.6;1.2;2.4,1.2,1.61325,SC,S,2.521692326
Human,45,1,1,174,Visual,OTHER,0.3;0.6;1.2;2.4,0.3,0.413,SC,S,0.411191431
Human,45,1,1,175,Visual,OTHER,0.3;0.6;1.2;2.4,1.2,0.824137931,SC,S,0.454432132
Human,45,1,1,176,Visual,OTHER,0.3;0.6;1.2;2.4,2.4,3.47275,SC,L,0.23091076
Human,45,1,1,177,Visual,OTHER,0.3;0.6;1.2;2.4,0.6,0.410344828,SC,S,0.395984891
Human,45,1,1,178,Visual,OTHER,0.3;0.6;1.2;2.4,0.3,0.413,SC,L,1.125571582
Human,45,1,1,179,Visual,OTHER,0.3;0.6;1.2;2.4,1.2,0.853571429,SC,S,0.43101001
Human,45,1,1,180,Visual,OTHER,0.3;0.6;1.2;2.4,0.3,0.210714286,SC,S,0.604469668
Human,45,1,1,181,Visual,OTHER,0.3;0.6;1.2;2.4,2.4,3.23325,SC,L,0.210830171
Human,45,1,1,182,Visual,OTHER,0.3;0.6;1.2;2.4,2.4,3.23325,SC,L,0.210831982
Human,45,1,1,183,Visual,OTHER,0.3;0.6;1.2;2.4,1.2,0.885185185,SC,S,0.410365556
Human,45,1,1,184,Visual,OTHER,0.3;0.6;1.2;2.4,2.4,1.842307692,SC,L,0.274484709
Human,45,1,1,185,Visual,OTHER,0.3;0.6;1.2;2.4,0.6,0.80325,SC,L,0.221632045
Human,45,1,1,186,Visual,OTHER,0.3;0.6;1.2;2.4,0.3,0.39825,SC,S,0.47096321
Human,45,1,1,187,Visual,OTHER,0.3;0.6;1.2;2.4,0.3,0.210714286,SC,S,0.584397832
Human,45,1,1,188,Visual,OTHER,0.3;0.6;1.2;2.4,2.4,3.353,SC,L,0.21082685
Human,45,1,1,189,Visual,OTHER,0.3;0.6;1.2;2.4,2.4,3.353,SC,L,0.210827454
Human,45,1,1,190,Visual,OTHER,0.3;0.6;1.2;2.4,1.2,0.885185185,SC,S,0.546261496
Human,45,1,1,191,Visual,OTHER,0.3;0.6;1.2;2.4,1.2,1.61325,SC,S,0.572019974
Human,45,1,1,192,Visual,OTHER,0.3;0.6;1.2;2.4,0.3,0.413,SC,S,0.43335844
Human,45,1,1,193,Visual,OTHER,0.3;0.6;1.2;2.4,2.4,1.651724138,SC,L,0.216826819
Human,45,1,1,194,Visual,OTHER,0.3;0.6;1.2;2.4,0.6,0.396666667,SC,S,0.50573628
Human,45,1,1,195,Visual,OTHER,0.3;0.6;1.2;2.4,0.6,0.8925,SC,L,0.302979199
Human,45,1,1,196,Visual,OTHER,0.3;0.6;1.2;2.4,1.2,0.796666667,SC,S,0.465142242
Human,45,1,1,197,Visual,OTHER,0.3;0.6;1.2;2.4,0.3,0.42775,SC,L,0.269575644
Human,45,1,1,198,Visual,OTHER,0.3;0.6;1.2;2.4,1.2,0.824137931,SC,S,0.480291731
Human,45,1,1,199,Visual,OTHER,0.3;0.6;1.2;2.4,1.2,1.73275,SC,L,0.21816313
Human,45,1,1,200,Visual,OTHER,0.3;0.6;1.2;2.4,0.3,0.413,SC,S,0.35178399
Human,46,1,1,1,Visual,OTHER,0.3;0.6;1.2;2.4,0.3,0.183823529,SC,S,0.676724815
Human,46,1,1,2,Visual,OTHER,0.3;0.6;1.2;2.4,0.3,0.470588235,SC,L,0.571949186
Human,46,1,1,3,Visual,OTHER,0.3;0.6;1.2;2.4,0.6,0.371323529,SC,S,0.471844774
Human,46,1,1,4,Visual,OTHER,0.3;0.6;1.2;2.4,2.4,3.710882353,SC,L,0.412779458
Human,46,1,1,5,Visual,OTHER,0.3;0.6;1.2;2.4,2.4,3.710882353,SC,L,0.456032666
Human,46,1,1,6,Visual,OTHER,0.3;0.6;1.2;2.4,1.2,0.770398482,SC,S,0.486563862
Human,46,1,1,7,Visual,OTHER,0.3;0.6;1.2;2.4,1.2,0.796078431,SC,S,0.554398389
Human,46,1,1,8,Visual,OTHER,0.3;0.6;1.2;2.4,1.2,1.791176471,SC,L,0.404566266
Human,46,1,1,9,Visual,OTHER,0.3;0.6;1.2;2.4,2.4,3.591176471,SC,L,0.428929343
Human,46,1,1,10,Visual,OTHER,0.3;0.6;1.2;2.4,2.4,3.471470588,SC,L,0.452506387
Human,46,1,1,11,Visual,OTHER,0.3;0.6;1.2;2.4,0.3,0.202839757,SC,S,0.740915037
Human,46,1,1,12,Visual,OTHER,0.3;0.6;1.2;2.4,1.2,0.823529412,SC,S,0.891335779
Human,46,1,1,13,Visual,OTHER,0.3;0.6;1.2;2.4,1.2,1.671764706,SC,L,0.811217234
Human,46,1,1,14,Visual,OTHER,0.3;0.6;1.2;2.4,0.6,0.424369748,SC,S,0.724858728
Human,46,1,1,15,Visual,OTHER,0.3;0.6;1.2;2.4,2.4,3.351764706,SC,L,0.359647418
Human,46,1,1,16,Visual,OTHER,0.3;0.6;1.2;2.4,0.3,0.217864924,SC,S,1.84690956
Human,46,1,1,17,Visual,OTHER,0.3;0.6;1.2;2.4,0.3,0.397058824,SC,L,1.101262244
Human,46,1,1,18,Visual,OTHER,0.3;0.6;1.2;2.4,1.2,1.612058824,SC,L,0.691003496
Human,46,1,1,19,Visual,OTHER,0.3;0.6;1.2;2.4,0.3,0.382352941,SC,L,0.610837258
Human,46,1,1,20,Visual,OTHER,0.3;0.6;1.2;2.4,2.4,1.841628959,SC,S,0.601119919
Human,46,1,1,21,Visual,OTHER,0.3;0.6;1.2;2.4,0.3,0.226244344,SC,S,0.65526559
Human,46,1,1,22,Visual,OTHER,0.3;0.6;1.2;2.4,0.3,0.367647059,SC,L,0.508923523
Human,46,1,1,23,Visual,OTHER,0.3;0.6;1.2;2.4,1.2,0.955294118,SC,S,0.684277547
Human,46,1,1,24,Visual,OTHER,0.3;0.6;1.2;2.4,0.6,0.475294118,SC,S,0.558687758
Human,46,1,1,25,Visual,OTHER,0.3;0.6;1.2;2.4,1.2,1.432941176,SC,L,0.23956378
Human,46,1,1,26,Visual,OTHER,0.3;0.6;1.2;2.4,0.6,0.712941176,SC,S,4.442533678
Human,46,1,1,27,Visual,OTHER,0.3;0.6;1.2;2.4,0.6,0.742647059,SC,L,1.661259539
Human,46,1,1,28,Visual,OTHER,0.3;0.6;1.2;2.4,1.2,1.492647059,SC,L,0.212503018
Human,46,1,1,29,Visual,OTHER,0.3;0.6;1.2;2.4,0.3,0.367647059,SC,L,0.691290862
Human,46,1,1,30,Visual,OTHER,0.3;0.6;1.2;2.4,0.3,0.352941176,SC,L,0.605543614
Human,46,1,1,31,Visual,OTHER,0.3;0.6;1.2;2.4,0.6,0.712941176,SC,L,0.622174657
Human,46,1,1,32,Visual,OTHER,0.3;0.6;1.2;2.4,0.3,0.245098039,SC,S,0.918864718
Human,46,1,1,33,Visual,OTHER,0.3;0.6;1.2;2.4,0.6,0.683235294,SC,L,0.741122714
Human,46,1,1,34,Visual,OTHER,0.3;0.6;1.2;2.4,0.3,0.255754476,SC,S,0.606889589
Human,46,1,1,35,Visual,OTHER,0.3;0.6;1.2;2.4,1.2,1.038363171,SC,L,0.608233149
Human,46,1,1,36,Visual,OTHER,0.3;0.6;1.2;2.4,2.4,1.995098039,SC,S,0.645311294
Human,46,1,1,37,Visual,OTHER,0.3;0.6;1.2;2.4,0.3,0.352941176,SC,S,0.616123959
Human,46,1,1,38,Visual,OTHER,0.3;0.6;1.2;2.4,0.3,0.367647059,SC,L,0.508042104
Human,46,1,1,39,Visual,OTHER,0.3;0.6;1.2;2.4,1.2,1.492647059,SC,L,0.43536219
Human,46,1,1,40,Visual,OTHER,0.3;0.6;1.2;2.4,1.2,0.955294118,SC,S,0.635044275
Human,46,1,1,41,Visual,OTHER,0.3;0.6;1.2;2.4,2.4,2.872941176,SC,L,0.243476434
Human,46,1,1,42,Visual,OTHER,0.3;0.6;1.2;2.4,0.3,0.352941176,SC,L,0.89981068
Human,46,1,1,43,Visual,OTHER,0.3;0.6;1.2;2.4,0.3,0.352941176,SC,L,0.573131856
Human,46,1,1,44,Visual,OTHER,0.3;0.6;1.2;2.4,0.6,0.516624041,SC,L,0.608324309
Human,46,1,1,45,Visual,OTHER,0.3;0.6;1.2;2.4,0.6,0.712941176,SC,L,1.21109456
Human,46,1,1,46,Visual,OTHER,0.3;0.6;1.2;2.4,0.3,0.245098039,SC,S,0.534352452
Human,46,1,1,47,Visual,OTHER,0.3;0.6;1.2;2.4,1.2,1.432941176,SC,L,0.259443394
Human,46,1,1,48,Visual,OTHER,0.3;0.6;1.2;2.4,1.2,1.038363171,SC,S,0.539019142
Human,46,1,1,49,Visual,OTHER,0.3;0.6;1.2;2.4,0.6,0.683235294,SC,S,0.505459125
Human,46,1,1,50,Visual,OTHER,0.3;0.6;1.2;2.4,2.4,1.995098039,SC,L,0.27394243
Human,46,1,1,51,Visual,OTHER,0.3;0.6;1.2;2.4,0.6,0.742647059,SC,S,0.507208077
Human,46,1,1,52,Visual,OTHER,0.3;0.6;1.2;2.4,1.2,1.552352941,SC,L,0.271849966
Human,46,1,1,53,Visual,OTHER,0.3;0.6;1.2;2.4,1.2,0.918552036,SC,S,0.473651078
Human,46,1,1,54,Visual,OTHER,0.3;0.6;1.2;2.4,0.6,0.772352941,SC,L,0.80525015
Human,46,1,1,55,Visual,OTHER,0.3;0.6;1.2;2.4,2.4,2.992647059,SC,L,0.212496378
Human,46,1,1,56,Visual,OTHER,0.3;0.6;1.2;2.4,1.2,0.955294118,SC,S,0.433303232
Human,46,1,1,57,Visual,OTHER,0.3;0.6;1.2;2.4,0.6,0.475294118,SC,S,0.511212495
Human,46,1,1,58,Visual,OTHER,0.3;0.6;1.2;2.4,0.6,0.495098039,SC,S,0.414146562
Human,46,1,1,59,Visual,OTHER,0.3;0.6;1.2;2.4,0.3,0.352941176,SC,L,0.680611207
Human,46,1,1,60,Visual,OTHER,0.3;0.6;1.2;2.4,0.3,0.245098039,SC,S,0.640052967
Human,46,1,1,61,Visual,OTHER,0.3;0.6;1.2;2.4,1.2,1.373235294,SC,L,0.796639112
Human,46,1,1,62,Visual,OTHER,0.3;0.6;1.2;2.4,1.2,1.373235294,SC,L,0.429377598
Human,46,1,1,63,Visual,OTHER,0.3;0.6;1.2;2.4,0.3,0.255754476,SC,S,0.610376022
Human,46,1,1,64,Visual,OTHER,0.3;0.6;1.2;2.4,2.4,2.633529412,SC,L,1.146257763
Human,46,1,1,65,Visual,OTHER,0.3;0.6;1.2;2.4,1.2,1.085561497,SC,S,0.574283134
Human,46,1,1,66,Visual,OTHER,0.3;0.6;1.2;2.4,0.3,0.323529412,SC,L,0.708562745
Human,46,1,1,67,Visual,OTHER,0.3;0.6;1.2;2.4,1.2,1.253823529,SC,L,1.083989456
Human,46,1,1,68,Visual,OTHER,0.3;0.6;1.2;2.4,0.6,0.565826331,SC,S,0.586361287
Human,46,1,1,69,Visual,OTHER,0.3;0.6;1.2;2.4,0.3,0.280112045,SC,S,0.532202032
Human,46,1,1,70,Visual,OTHER,0.3;0.6;1.2;2.4,1.2,1.253823529,SC,L,0.212493359
Human,46,1,1,71,Visual,OTHER,0.3;0.6;1.2;2.4,2.4,2.280112045,SC,S,1.085924954
Human,46,1,1,72,Visual,OTHER,0.3;0.6;1.2;2.4,0.3,0.308823529,SC,L,0.47984546
Human,46,1,1,73,Visual,OTHER,0.3;0.6;1.2;2.4,0.3,0.280112045,SC,S,0.958011481
Human,46,1,1,74,Visual,OTHER,0.3;0.6;1.2;2.4,0.6,0.623823529,SC,S,0.501117836
Human,46,1,1,75,Visual,OTHER,0.3;0.6;1.2;2.4,0.6,0.540106952,SC,S,1.108173532
Human,46,1,1,76,Visual,OTHER,0.3;0.6;1.2;2.4,1.2,1.085561497,SC,L,0.595869138
Human,46,1,1,77,Visual,OTHER,0.3;0.6;1.2;2.4,1.2,1.038363171,SC,S,1.935656952
Human,46,1,1,78,Visual,OTHER,0.3;0.6;1.2;2.4,0.6,0.516624041,SC,S,0.804327679
Human,46,1,1,79,Visual,OTHER,0.3;0.6;1.2;2.4,0.3,0.338235294,SC,L,0.903232516
Human,46,1,1,80,Visual,OTHER,0.3;0.6;1.2;2.4,0.6,0.653529412,SC,L,0.525454953
Human,46,1,1,81,Visual,OTHER,0.3;0.6;1.2;2.4,1.2,1.313529412,SC,L,0.212494868
Human,46,1,1,82,Visual,OTHER,0.3;0.6;1.2;2.4,2.4,2.176470588,SC,S,0.58691157
Human,46,1,1,83,Visual,OTHER,0.3;0.6;1.2;2.4,0.3,0.308823529,SC,S,0.793145434
Human,46,1,1,84,Visual,OTHER,0.3;0.6;1.2;2.4,0.6,0.653529412,SC,S,0.934286225
Human,46,1,1,85,Visual,OTHER,0.3;0.6;1.2;2.4,2.4,2.081841432,SC,L,0.236504774
Human,46,1,1,86,Visual,OTHER,0.3;0.6;1.2;2.4,0.6,0.712941176,SC,L,1.933991312
Human,46,1,1,87,Visual,OTHER,0.3;0.6;1.2;2.4,1.2,1.432941176,SC,L,0.223041103
Human,46,1,1,88,Visual,OTHER,0.3;0.6;1.2;2.4,2.4,2.872941176,SC,L,0.988454536
Human,46,1,1,89,Visual,OTHER,0.3;0.6;1.2;2.4,0.3,0.255754476,SC,S,0.618596157
Human,46,1,1,90,Visual,OTHER,0.3;0.6;1.2;2.4,1.2,1.038363171,SC,S,0.544805716
Human,46,1,1,91,Visual,OTHER,0.3;0.6;1.2;2.4,1.2,1.038363171,SC,L,0.774346463
Human,46,1,1,92,Visual,OTHER,0.3;0.6;1.2;2.4,1.2,0.995098039,SC,S,0.516586432
Human,46,1,1,93,Visual,OTHER,0.3;0.6;1.2;2.4,0.3,0.352941176,SC,L,0.456979285
Human,46,1,1,94,Visual,OTHER,0.3;0.6;1.2;2.4,2.4,1.995098039,SC,L,0.609610516
Human,46,1,1,95,Visual,OTHER,0.3;0.6;1.2;2.4,0.3,0.367647059,SC,L,0.507622525
Human,46,1,1,96,Visual,OTHER,0.3;0.6;1.2;2.4,0.3,0.235294118,SC,S,0.40280041
Human,46,1,1,97,Visual,OTHER,0.3;0.6;1.2;2.4,0.3,0.367647059,SC,S,0.611558995
Human,46,1,1,98,Visual,OTHER,0.3;0.6;1.2;2.4,2.4,1.841628959,SC,S,0.720915586
Human,46,1,1,99,Visual,OTHER,0.3;0.6;1.2;2.4,0.3,0.226244344,SC,S,0.580862985
Human,46,1,1,100,Visual,OTHER,0.3;0.6;1.2;2.4,0.6,0.457013575,SC,S,0.535135768
Human,46,1,1,101,Visual,OTHER,0.3;0.6;1.2;2.4,1.2,0.955294118,SC,S,0.504875939
Human,46,1,1,102,Visual,OTHER,0.3;0.6;1.2;2.4,1.2,0.955294118,SC,S,0.564052036
Human,46,1,1,103,Visual,OTHER,0.3;0.6;1.2;2.4,2.4,2.992647059,SC,L,0.212490341
Human,46,1,1,104,Visual,OTHER,0.3;0.6;1.2;2.4,0.3,0.352941176,SC,S,0.605207951
Human,46,1,1,105,Visual,OTHER,0.3;0.6;1.2;2.4,2.4,2.992647059,SC,L,0.780746106
Human,46,1,1,106,Visual,OTHER,0.3;0.6;1.2;2.4,1.2,1.492647059,SC,L,0.217070397
Human,46,1,1,107,Visual,OTHER,0.3;0.6;1.2;2.4,2.4,1.915294118,SC,S,0.485259544
Human,46,1,1,108,Visual,OTHER,0.3;0.6;1.2;2.4,1.2,0.995098039,SC,S,2.790175777
Human,46,1,1,109,Visual,OTHER,0.3;0.6;1.2;2.4,2.4,1.995098039,SC,L,0.33789328
Human,46,1,1,110,Visual,OTHER,0.3;0.6;1.2;2.4,1.2,1.492647059,SC,L,0.859701299
Human,46,1,1,111,Visual,OTHER,0.3;0.6;1.2;2.4,1.2,1.492647059,SC,L,0.610934455
Human,46,1,1,112,Visual,OTHER,0.3;0.6;1.2;2.4,1.2,1.492647059,SC,S,1.021621536
Human,46,1,1,113,Visual,OTHER,0.3;0.6;1.2;2.4,0.3,0.226244344,SC,S,0.580274668
Human,46,1,1,114,Visual,OTHER,0.3;0.6;1.2;2.4,2.4,1.841628959,SC,L,0.24205741
Human,46,1,1,115,Visual,OTHER,0.3;0.6;1.2;2.4,0.6,0.440087146,SC,S,0.397869898
Human,46,1,1,116,Visual,OTHER,0.3;0.6;1.2;2.4,0.3,0.397058824,SC,L,0.37347573
Human,46,1,1,117,Visual,OTHER,0.3;0.6;1.2;2.4,0.3,0.217864924,SC,S,0.479155719
Human,46,1,1,118,Visual,OTHER,0.3;0.6;1.2;2.4,0.6,0.772352941,SC,S,0.456454056
Human,46,1,1,119,Visual,OTHER,0.3;0.6;1.2;2.4,0.6,0.802058824,SC,L,1.675425024
Human,46,1,1,120,Visual,OTHER,0.3;0.6;1.2;2.4,0.6,0.440087146,SC,S,0.495742087
Human,46,1,1,121,Visual,OTHER,0.3;0.6;1.2;2.4,2.4,3.232058824,SC,L,0.212500604
Human,46,1,1,122,Visual,OTHER,0.3;0.6;1.2;2.4,2.4,3.112352941,SC,L,0.212488529
Human,46,1,1,123,Visual,OTHER,0.3;0.6;1.2;2.4,1.2,0.918552036,SC,S,0.458174634
Human,46,1,1,124,Visual,OTHER,0.3;0.6;1.2;2.4,0.6,0.457013575,SC,S,0.645974169
Human,46,1,1,125,Visual,OTHER,0.3;0.6;1.2;2.4,1.2,1.492647059,SC,L,0.21249517
Human,46,1,1,126,Visual,OTHER,0.3;0.6;1.2;2.4,0.6,0.475294118,SC,S,0.485952001
Human,46,1,1,127,Visual,OTHER,0.3;0.6;1.2;2.4,0.3,0.235294118,SC,S,0.407581804
Human,46,1,1,128,Visual,OTHER,0.3;0.6;1.2;2.4,2.4,2.872941176,SC,L,0.276123035
Human,46,1,1,129,Visual,OTHER,0.3;0.6;1.2;2.4,0.3,0.245098039,SC,S,0.762850892
Human,46,1,1,130,Visual,OTHER,0.3;0.6;1.2;2.4,0.3,0.245098039,SC,L,0.712683377
Human,46,1,1,131,Visual,OTHER,0.3;0.6;1.2;2.4,0.3,0.235294118,SC,S,0.300569424
Human,46,1,1,132,Visual,OTHER,0.3;0.6;1.2;2.4,2.4,1.915294118,SC,L,0.26423324
Human,46,1,1,133,Visual,OTHER,0.3;0.6;1.2;2.4,2.4,3.112352941,SC,S,0.536742244
Human,46,1,1,134,Visual,OTHER,0.3;0.6;1.2;2.4,1.2,1.612058824,SC,S,1.602812424
Human,46,1,1,135,Visual,OTHER,0.3;0.6;1.2;2.4,1.2,1.671764706,SC,L,1.569280781
Human,46,1,1,136,Visual,OTHER,0.3;0.6;1.2;2.4,0.6,0.424369748,SC,S,0.530465758
Human,46,1,1,137,Visual,OTHER,0.3;0.6;1.2;2.4,0.3,0.210084034,SC,S,0.585034933
Human,46,1,1,138,Visual,OTHER,0.3;0.6;1.2;2.4,1.2,0.88453159,SC,S,0.60705078
Human,46,1,1,139,Visual,OTHER,0.3;0.6;1.2;2.4,2.4,3.232058824,SC,L,0.212487926
Human,46,1,1,140,Visual,OTHER,0.3;0.6;1.2;2.4,2.4,3.232058824,SC,L,0.273878436
Human,46,1,1,141,Visual,OTHER,0.3;0.6;1.2;2.4,0.3,0.382352941,SC,S,0.586172023
Human,46,1,1,142,Visual,OTHER,0.3;0.6;1.2;2.4,2.4,1.773420479,SC,L,0.582997407
Human,46,1,1,143,Visual,OTHER,0.3;0.6;1.2;2.4,0.6,0.424369748,SC,S,0.541274909
Human,46,1,1,144,Visual,OTHER,0.3;0.6;1.2;2.4,2.4,1.710084034,SC,S,0.548719577
Human,46,1,1,145,Visual,OTHER,0.3;0.6;1.2;2.4,0.6,0.424369748,SC,S,0.498372156
Human,46,1,1,146,Visual,OTHER,0.3;0.6;1.2;2.4,1.2,1.612058824,SC,L,0.212497585
Human,46,1,1,147,Visual,OTHER,0.3;0.6;1.2;2.4,1.2,1.612058824,SC,L,0.259979188
Human,46,1,1,148,Visual,OTHER,0.3;0.6;1.2;2.4,1.2,1.612058824,SC,L,0.648153869
Human,46,1,1,149,Visual,OTHER,0.3;0.6;1.2;2.4,2.4,1.841628959,SC,S,0.481649048
Human,46,1,1,150,Visual,OTHER,0.3;0.6;1.2;2.4,0.6,0.772352941,SC,L,0.35483946
Human,46,1,1,151,Visual,OTHER,0.3;0.6;1.2;2.4,0.3,0.226244344,SC,S,0.312855556
Human,46,1,1,152,Visual,OTHER,0.3;0.6;1.2;2.4,0.6,0.475294118,SC,S,0.421599984
Human,46,1,1,153,Visual,OTHER,0.3;0.6;1.2;2.4,1.2,1.492647059,SC,L,0.327335876
Human,46,1,1,154,Visual,OTHER,0.3;0.6;1.2;2.4,0.6,0.475294118,SC,S,0.451485813
Human,46,1,1,155,Visual,OTHER,0.3;0.6;1.2;2.4,0.3,0.245098039,SC,S,0.807949948
Human,46,1,1,156,Visual,OTHER,0.3;0.6;1.2;2.4,2.4,2.872941176,SC,S,0.473944784
Human,46,1,1,157,Visual,OTHER,0.3;0.6;1.2;2.4,0.6,0.475294118,SC,S,1.397984
Human,46,1,1,158,Visual,OTHER,0.3;0.6;1.2;2.4,2.4,1.915294118,SC,L,0.842193366
Human,46,1,1,159,Visual,OTHER,0.3;0.6;1.2;2.4,2.4,1.841628959,SC,S,0.573360663
Human,46,1,1,160,Visual,OTHER,0.3;0.6;1.2;2.4,0.6,0.772352941,SC,S,0.77786912
Human,46,1,1,161,Visual,OTHER,0.3;0.6;1.2;2.4,0.6,0.440087146,SC,S,0.649129467
Human,46,1,1,162,Visual,OTHER,0.3;0.6;1.2;2.4,0.3,0.397058824,SC,L,0.360808355
Human,46,1,1,163,Visual,OTHER,0.3;0.6;1.2;2.4,2.4,3.232058824,SC,L,0.289365446
Human,46,1,1,164,Visual,OTHER,0.3;0.6;1.2;2.4,0.3,0.226244344,SC,L,1.904436317
Human,46,1,1,165,Visual,OTHER,0.3;0.6;1.2;2.4,0.6,0.802058824,SC,L,1.349454052
Human,46,1,1,166,Visual,OTHER,0.3;0.6;1.2;2.4,2.4,1.773420479,SC,L,0.212539241
Human,46,1,1,167,Visual,OTHER,0.3;0.6;1.2;2.4,2.4,3.351764706,SC,L,0.21593874
Human,46,1,1,168,Visual,OTHER,0.3;0.6;1.2;2.4,2.4,3.351764706,SC,L,0.212500905
Human,46,1,1,169,Visual,OTHER,0.3;0.6;1.2;2.4,1.2,0.852941176,SC,S,0.542321443
Human,46,1,1,170,Visual,OTHER,0.3;0.6;1.2;2.4,0.6,0.802058824,SC,S,0.750635395
Human,46,1,1,171,Visual,OTHER,0.3;0.6;1.2;2.4,1.2,0.852941176,SC,S,0.475382523
Human,46,1,1,172,Visual,OTHER,0.3;0.6;1.2;2.4,0.6,0.831764706,SC,S,0.531270203
Human,46,1,1,173,Visual,OTHER,0.3;0.6;1.2;2.4,2.4,3.471470588,SC,L,0.396365148
Human,46,1,1,174,Visual,OTHER,0.3;0.6;1.2;2.4,1.2,0.823529412,SC,S,0.379707542
Human,46,1,1,175,Visual,OTHER,0.3;0.6;1.2;2.4,2.4,1.651115619,SC,S,1.419758362
Human,46,1,1,176,Visual,OTHER,0.3;0.6;1.2;2.4,0.3,0.411764706,SC,L,0.42435321
Human,46,1,1,177,Visual,OTHER,0.3;0.6;1.2;2.4,0.6,0.831764706,SC,S,0.82779032
Human,46,1,1,178,Visual,OTHER,0.3;0.6;1.2;2.4,2.4,1.651115619,SC,L,0.740397354
Human,46,1,1,179,Visual,OTHER,0.3;0.6;1.2;2.4,1.2,0.796078431,SC,S,0.502835395
Human,46,1,1,180,Visual,OTHER,0.3;0.6;1.2;2.4,0.6,0.396078431,SC,S,0.395208437
Human,46,1,1,181,Visual,OTHER,0.3;0.6;1.2;2.4,0.6,0.891176471,SC,L,0.726079734
Human,46,1,1,182,Visual,OTHER,0.3;0.6;1.2;2.4,2.4,1.651115619,SC,S,0.67660528
Human,46,1,1,183,Visual,OTHER,0.3;0.6;1.2;2.4,2.4,1.651115619,SC,S,1.277526061
Human,46,1,1,184,Visual,OTHER,0.3;0.6;1.2;2.4,0.3,0.202839757,SC,S,0.708198103
Human,46,1,1,185,Visual,OTHER,0.3;0.6;1.2;2.4,0.6,0.424369748,SC,S,1.044357913
Human,46,1,1,186,Visual,OTHER,0.3;0.6;1.2;2.4,2.4,3.351764706,SC,L,0.300568217
Human,46,1,1,187,Visual,OTHER,0.3;0.6;1.2;2.4,0.6,0.831764706,SC,L,0.254109301
Human,46,1,1,188,Visual,OTHER,0.3;0.6;1.2;2.4,2.4,3.232058824,SC,L,0.24427937
Human,46,1,1,189,Visual,OTHER,0.3;0.6;1.2;2.4,0.6,0.802058824,SC,S,0.565496718
Human,46,1,1,190,Visual,OTHER,0.3;0.6;1.2;2.4,0.6,0.424369748,SC,S,0.791421838
Human,46,1,1,191,Visual,OTHER,0.3;0.6;1.2;2.4,2.4,1.710084034,SC,S,0.681728677
Human,46,1,1,192,Visual,OTHER,0.3;0.6;1.2;2.4,0.3,0.411764706,SC,S,0.516743095
